opening,month,share
"Alekhine Defense: Four Pawns Attack, Ilyin-Zhenevsky Variation",2021-12,2.8436632682703176e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-01,1.897442235217312e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-02,2.7749363585689515e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-03,1.218973914080136e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-04,1.9060718299356968e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-05,1.811257873311568e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-07,1.7607109328176094e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-09,2.8495141378928903e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-10,1.5539870646116743e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-11,2.6056641092594567e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2019-12,9.497103668294281e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-07,2.8332281450164026e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-08,5.6329459744151596e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-09,1.1868544828280108e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-10,8.57281687788754e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-11,2.871652384285984e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2020-12,9.277905917255877e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-01,4.364470850462972e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-02,1.392815467828609e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-03,1.4799197824281133e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-04,1.9369959775050202e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-05,1.266579525995278e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-06,2.996245773190326e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-07,1.8231012912798558e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-08,4.484346659279453e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-09,3.574224891802851e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-10,1.4236160921197299e-07
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-11,9.62457909610236e-08
"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",2021-12,1.0937166416424299e-07
"Alekhine Defense: Four Pawns Attack, Main Line",2019-01,5.831472469567873e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-02,5.494373989966524e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-03,5.6316594830502285e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-04,5.6800940532083766e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-05,5.5907493022883734e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-06,5.424704353612728e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-07,5.499287146833667e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-08,5.7831764811823365e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-09,6.126455396469714e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-10,6.304007525441359e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-11,6.639232150393095e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2019-12,5.9214441371814835e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-07,6.377596554431923e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-08,6.432824302782112e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-09,6.290328758988457e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-10,6.726803643515755e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-11,6.19232677775123e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2020-12,5.515715067808619e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-01,5.854937645896077e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-02,5.380910424044526e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-03,5.3911363502738414e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-04,5.6797026495952756e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-05,5.817821956071645e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-06,5.326403062956033e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-07,5.678960522336751e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-08,5.9596967101823926e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-09,5.868877272340281e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-10,6.434744736381178e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-11,6.325754610913276e-05
"Alekhine Defense: Four Pawns Attack, Main Line",2021-12,6.306370155710251e-05
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-01,6.324807450724374e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-02,2.7749363585689515e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-03,4.266408699280476e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-04,2.541429106580929e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-05,5.433773619934704e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-06,6.249659393563051e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-07,4.108325509907755e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-08,2.2971902606483956e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-09,3.989319793050046e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-10,4.6619611938350225e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-11,4.1690625748151305e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2019-12,4.273696650732426e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-07,4.249842217524604e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-08,1.40823649360379e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-09,4.1539906898980377e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-10,3.1433661885587646e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-11,5.221186153247244e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2020-12,3.943110014833748e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-01,2.836906052800932e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-02,1.392815467828609e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-03,2.3255882295298923e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-04,4.304435505566711e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-05,2.110965876658797e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-06,1.8438435527325083e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-07,2.2788766140998197e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-08,3.3632599944595897e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-09,3.3359432323493276e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-10,4.7453869737324327e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-11,4.3310605932460626e-07
"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2021-12,3.4998932532557756e-07
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-01,4.8131784700012485e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-02,3.9473469700643336e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-03,4.3700214819772876e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-04,4.2060651713914375e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-05,4.4073941583914824e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-06,4.043529627635294e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-07,4.202230092991361e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-08,4.755183839542179e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-09,4.8669701475210564e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-10,4.931318951701046e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-11,5.122735638804092e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2019-12,5.441840401932623e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-07,4.839153671688016e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-08,4.635914536943676e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-09,5.1005071399533764e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-10,4.9493729441670724e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-11,4.5894226287043274e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2020-12,4.0660422682373884e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-01,3.90620141116436e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-02,4.27594348623383e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-03,3.991555070320397e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-04,4.1731502226469265e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-05,4.08894090308809e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-06,4.300765086748575e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-07,4.366327592615255e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-08,4.443987539345938e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-09,4.4796951977262404e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-10,4.6718334756395796e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-11,4.939815221074537e-05
"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",2021-12,4.869226488592098e-05
Alekhine Defense: Hunt Variation,2019-01,1.3788080242579135e-05
Alekhine Defense: Hunt Variation,2019-02,1.4776536109379667e-05
Alekhine Defense: Hunt Variation,2019-03,1.43229434904416e-05
Alekhine Defense: Hunt Variation,2019-04,1.4232002996853203e-05
Alekhine Defense: Hunt Variation,2019-05,1.5093815610929734e-05
Alekhine Defense: Hunt Variation,2019-06,1.599912804752141e-05
Alekhine Defense: Hunt Variation,2019-07,1.4555210377958905e-05
Alekhine Defense: Hunt Variation,2019-08,1.5276315233311833e-05
Alekhine Defense: Hunt Variation,2019-09,1.561533747565304e-05
Alekhine Defense: Hunt Variation,2019-10,1.683485986662647e-05
Alekhine Defense: Hunt Variation,2019-11,1.4748058858408526e-05
Alekhine Defense: Hunt Variation,2019-12,1.5717706571027034e-05
Alekhine Defense: Hunt Variation,2020-07,1.5356096545988902e-05
Alekhine Defense: Hunt Variation,2020-08,1.540610724002546e-05
Alekhine Defense: Hunt Variation,2020-09,1.4301596518077529e-05
Alekhine Defense: Hunt Variation,2020-10,1.431660418607219e-05
Alekhine Defense: Hunt Variation,2020-11,1.2896329798520692e-05
Alekhine Defense: Hunt Variation,2020-12,1.280351016581311e-05
Alekhine Defense: Hunt Variation,2021-01,1.3027945488631971e-05
Alekhine Defense: Hunt Variation,2021-02,1.2813902304023203e-05
Alekhine Defense: Hunt Variation,2021-03,1.1839358259424906e-05
Alekhine Defense: Hunt Variation,2021-04,1.386028232792481e-05
Alekhine Defense: Hunt Variation,2021-05,1.3467962293083125e-05
Alekhine Defense: Hunt Variation,2021-06,1.3275673579674058e-05
Alekhine Defense: Hunt Variation,2021-07,1.2989596700368973e-05
Alekhine Defense: Hunt Variation,2021-08,1.2578592379278865e-05
Alekhine Defense: Hunt Variation,2021-09,1.250978712130998e-05
Alekhine Defense: Hunt Variation,2021-10,1.2456640806047635e-05
Alekhine Defense: Hunt Variation,2021-11,1.3185673361660233e-05
Alekhine Defense: Hunt Variation,2021-12,1.3058976701210614e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-01,3.295224681827399e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-02,3.6906653568967055e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-03,3.8580524380636305e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-04,3.545293603680396e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-05,3.531952852957558e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-06,3.31856913798198e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-07,3.6974929589169796e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-08,3.664018465734191e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-09,3.447912106850397e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-10,3.76582865324229e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-11,3.35609537272618e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2019-12,3.556665323776208e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-07,4.196010882769292e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-08,4.100784669374236e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-09,4.1539906898980375e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-10,4.109236890134094e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-11,3.795802333410746e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2020-12,3.63461964308499e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-01,3.814547523304638e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-02,3.695603707971909e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-03,3.7019136271880376e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-04,3.54039820332862e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-05,3.4113208566806157e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-06,3.35810007041408e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-07,3.4228726743779296e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-08,3.3722286877781486e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-09,3.521802926723076e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-10,3.271944318388512e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-11,3.103926758493011e-05
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",2021-12,3.296461957910284e-05
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-01,1.897442235217312e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-02,6.937340896422379e-08
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-03,3.04743478520034e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-04,2.541429106580929e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-05,1.2075052488743786e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-06,2.49986375742522e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-07,1.7607109328176094e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-08,2.2971902606483956e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-09,7.408736758521514e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-10,6.733943946650588e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-11,2.0845312874075653e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2019-12,3.7988414673177123e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-07,3.1165509595180427e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-08,1.6898837923245477e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-09,3.857277069191035e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-10,5.143690126732523e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-11,3.9158896149354325e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2020-12,3.01531942310816e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-01,4.1462473079398237e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-02,7.66048507305735e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-03,5.708262017937009e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-04,4.0892137302883754e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-05,3.5886419903199546e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-06,7.605854655021596e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-07,5.925079196659532e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-08,9.192910651522879e-07
"Alekhine Defense: Hunt Variation, Matsukevich Gambit",2021-09,5.480478167431038e-07
