opening,eco,n2019,share2019,white_short_rate,black_short_rate,weapon_side,trickiness,soundness,low_winrate,punish_gap,surprise
"Caro-Kann Defense: Advance Variation, Bayonet Attack",B12,65790,0.00031861559948077135,0.088265693874449,0.05596595227238182,white,0.088265693874449,0.4782079870261504,0.49432697266632286,0.016118985640172445,8.051525199098219
"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",B12,188233,0.0009115970533069468,0.06663549962015163,0.06767676231054066,black,0.06767676231054066,0.47398593473985934,0.4934044760634356,0.019418541323576288,7.000312493038791
"Caro-Kann Defense: Advance Variation, Bronstein Variation",B12,24473,0.00011852074123868244,0.06210926326972582,0.043272177501736606,white,0.06210926326972582,0.500539762504498,0.5019011406844106,0.0013613781799125535,9.04042258115526
"Caro-Kann Defense: Advance Variation, Short Variation",B12,323857,0.0015684130141517582,0.07149451764204572,0.05854744532309013,white,0.07149451764204572,0.4954260324098275,0.4869116970718994,-0.008514335337928114,6.457690989855608
"Caro-Kann Defense: Advance Variation, Tal Variation",B12,60209,0.0002915872720647175,0.10765832350645252,0.051404275108372505,white,0.10765832350645252,0.5237269633339755,0.6234177215189873,0.09969075818501183,8.140171207394479
"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",B12,77877,0.00037715195380398284,0.07362892766798927,0.0629068916368119,white,0.07362892766798927,0.4995564567228488,0.4842318605593839,-0.015324596163464932,7.882862391235304
Caro-Kann Defense: Alekhine Gambit,B15,11367,5.5049453097703726e-05,0.10451306413301663,0.0592064748834345,white,0.10451306413301663,0.48025078369905955,0.5690140845070423,0.08876330080798273,9.80727862949155
Caro-Kann Defense: Breyer Variation,B10,183339,0.0008878958108102317,0.06010177867229558,0.05608190292300056,white,0.06010177867229558,0.49578328648096087,0.476406674427629,-0.019376612053331854,7.026656152024485
Caro-Kann Defense: Bronstein-Larsen Variation,B16,29460,0.00014267237514369242,0.05848608282416837,0.06021724372029871,black,0.06021724372029871,0.4512303258700953,0.4192377495462795,-0.0319925763238158,8.85495963916164
Caro-Kann Defense: Classical Variation,B18,224103,0.001085312535194396,0.07739298447588831,0.06045880688790422,white,0.07739298447588831,0.47753869384673464,0.4754306348509247,-0.0021080589958099583,6.82588728259799
"Caro-Kann Defense: Classical Variation, Flohr Variation",B18,8660,4.1939673073468304e-05,0.09734411085450347,0.05103926096997691,white,0.09734411085450347,0.4951974386339381,0.6923076923076923,0.19711025367375418,10.07927832762178
"Caro-Kann Defense: Classical Variation, Lobron System",B19,8380,4.058365593021529e-05,0.01921241050119332,0.023269689737470168,black,0.023269689737470168,0.45326370757180157,0.25,-0.20326370757180157,10.112145135702134
"Caro-Kann Defense: Classical Variation, Main Line",B18,66722,0.0003231291994004564,0.08001858457480292,0.041110877971283835,white,0.08001858457480292,0.5008219178082192,0.5608391608391609,0.06001724303094169,8.037458316575721
"Caro-Kann Defense: Classical Variation, Maróczy Attack",B18,8651,4.189608680814946e-05,0.08808230262397411,0.03768350479713328,white,0.08808230262397411,0.509090909090909,0.5581395348837209,0.049048625792811884,10.080318128997888
"Caro-Kann Defense: Classical Variation, Seirawan Variation",B19,6049,2.9294813212633925e-05,0.022317738469168458,0.013390643081501074,white,0.022317738469168458,0.5216881594372802,0.42857142857142855,-0.09311673086585165,10.438100081071347
"Caro-Kann Defense: Classical, 7...Nd7",B19,11589,5.612458097556862e-05,0.039433945983259985,0.04159116403486064,black,0.04159116403486064,0.45682632779406973,0.35,-0.10682632779406975,9.78793667784387
"Caro-Kann Defense: Classical, Spassky Variation",B19,31478,0.00015244538441185166,0.0310057818158714,0.031164622911239597,black,0.031164622911239597,0.43987897716181923,0.5454545454545454,0.10557556829272619,8.788704161066715
Caro-Kann Defense: Euwe Attack,B10,27360,0.0001325022465692948,0.06907894736842106,0.08260233918128655,black,0.08260233918128655,0.46337641989815903,0.4616413916146298,-0.0017350282835292274,8.928910957441776
Caro-Kann Defense: Exchange Variation,B13,616438,0.0029853589134021543,0.06433412605971728,0.058510344917088175,white,0.06433412605971728,0.46591612025238155,0.47932296763437354,0.013406847381991993,5.814035300370004
"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",B13,36801,0.00017822423888876526,0.05605825928643243,0.03706421021167903,white,0.05605825928643243,0.48588255672960334,0.5,0.014117443270396657,8.6324680314774
Caro-Kann Defense: Forgacs Variation,B15,12495,6.051226501766588e-05,0.05690276110444178,0.05786314525810324,black,0.05786314525810324,0.4558944765045342,0.4326241134751773,-0.023270363029356866,9.712664485909208
Caro-Kann Defense: Goldman Variation,B12,17495,8.472685686146975e-05,0.11654758502429266,0.0668190911689054,white,0.11654758502429266,0.5050335570469798,0.4843937575030012,-0.020639799543978654,9.376077924376473
Caro-Kann Defense: Gurgenidze Counterattack,B15,5234,2.5347834742093894e-05,0.06744363775315246,0.05941918226977455,white,0.06744363775315246,0.43304061470911087,0.5124555160142349,0.07941490130512402,10.58281724608817
Caro-Kann Defense: Gurgenidze System,B15,19339,9.365719833346462e-05,0.07818398055742283,0.05227778065049899,white,0.07818398055742283,0.46591412129260734,0.5345485375158966,0.06863441622328925,9.275869267815963
Caro-Kann Defense: Hillbilly Attack,B00,408954,0.0019805308385781937,0.0664182279669596,0.07352171637885924,black,0.07352171637885924,0.5069156293222683,0.5064063515269656,-0.0005092777953027428,6.224390369916137
"Caro-Kann Defense: Hillbilly Attack, Schaeffer Gambit",B10,5931,2.872334884512015e-05,0.1129657730568201,0.08952959028831563,white,0.1129657730568201,0.5362220717670955,0.4117647058823529,-0.12445736588474254,10.457800217339535
Caro-Kann Defense: Karpov Variation,B17,73557,0.0003562305464509363,0.07887760512255802,0.053033701755101484,white,0.07887760512255802,0.4723661988235979,0.4809451219512195,0.008578923127621596,7.939932434325913
"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack",B17,20684,0.00010017092353944786,0.05888609553277896,0.04099787275188552,white,0.05888609553277896,0.4675346924790132,0.46551724137931033,-0.0020174510997028605,9.20863259566215
Caro-Kann Defense: Main Line,B15,83605,0.00040489219022024457,0.08186113270737395,0.060068177740565755,white,0.08186113270737395,0.475711456270197,0.5239885697097307,0.048277113439533725,7.811889723281492
Caro-Kann Defense: Maróczy Variation,B12,68728,0.0003328440936481905,0.10342218600861366,0.07518042137120243,white,0.10342218600861366,0.5021568488791458,0.4891339604281544,-0.013022888450991421,8.007836364860369
"Caro-Kann Defense: Maróczy Variation, Maróczy Gambit",B12,5648,2.7352802946760854e-05,0.2413243626062323,0.06922804532577903,white,0.2413243626062323,0.6144697720515362,0.625,0.01053022794846381,10.506691550005185
Caro-Kann Defense: Masi Variation,B10,12288,5.9509780915332395e-05,0.10603841145833333,0.068115234375,white,0.10603841145833333,0.5265392781316348,0.5333935018050542,0.0068542236734193684,9.729369873790809
Caro-Kann Defense: Mieses Gambit,B12,5466,2.6471391803646392e-05,0.1163556531284303,0.08031467252103915,white,0.1163556531284303,0.43856332703213613,0.5079928952042628,0.0694295681721267,10.539445962690248
Caro-Kann Defense: Modern Variation,B12,26101,0.00012640501234302497,0.0743649668595073,0.04237385540783878,white,0.0743649668595073,0.5128613703619395,0.5405405405405406,0.02767917017860111,8.976019422425201
Caro-Kann Defense: Panov Attack,B14,84547,0.00040945421932361717,0.08184796621997233,0.05252699681833773,white,0.08184796621997233,0.49554147600610116,0.4998061264055836,0.004264650399482428,7.800685457444371
Caro-Kann Defense: Panov Attack #2,B13,114742,0.0005556861394683488,0.10342333234561016,0.062139408411915426,white,0.10342333234561016,0.4917253186227887,0.5122745151227451,0.020549196499956457,7.495306920461396
"Caro-Kann Defense: Panov Attack, Fianchetto Defense",B14,14469,7.007218587759965e-05,0.047342594512405835,0.06268574193102495,black,0.06268574193102495,0.4604718170358365,0.52,0.05952818296416351,9.56598462044118
"Caro-Kann Defense: Panov Attack, Gunderam Attack",B13,7926,3.8384970990797895e-05,0.06585919757759273,0.059677012364370424,white,0.06585919757759273,0.47655502392344495,0.4478021978021978,-0.028752826121247133,10.167844555427882
"Caro-Kann Defense: Panov Attack, Modern Defense",B13,29404,0.00014240117171504182,0.07781254251122297,0.061080125153040406,white,0.07781254251122297,0.48,0.45308924485125857,-0.026910755148741416,8.856862330684283
"Caro-Kann Defense: Panov Attack, Modern Defense, Carlsbad Line",B13,6342,3.071378829468083e-05,0.05345316934720908,0.05424156417533901,black,0.05424156417533901,0.4162800506115563,0.4788732394366197,0.06259318882506337,10.39079887407997
"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",B13,34598,0.00016755528972238527,0.08488929995953523,0.06361639401121452,white,0.08488929995953523,0.48068454763811047,0.483695652173913,0.0030111045358025557,8.69419717327134
Caro-Kann Defense: Rasa-Studier Gambit,B15,17961,8.698365682131227e-05,0.12493736428929347,0.06480708201102388,white,0.12493736428929347,0.5130486358244365,0.5371747211895911,0.024126085365154593,9.3497903095848
Caro-Kann Defense: Tartakower Variation,B15,79038,0.0003827745820301141,0.049001745995597056,0.05649181406412106,black,0.05649181406412106,0.4575144974226804,0.45633456334563344,-0.0011799340770469735,7.86806430072038
Caro-Kann Defense: Two Knights Attack,B10,230915,0.0011183024951223943,0.10137063421605352,0.06355152328778987,white,0.10137063421605352,0.4856682283008413,0.4819824202912653,-0.0036858080095759638,6.795943372758164
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation",B11,40715,0.00019717942138409493,0.0782512587498465,0.07255311310327889,white,0.0782512587498465,0.4530669966413293,0.47728203029062627,0.024215033649296946,8.53139647527703
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",B11,26715,0.0001293785642214441,0.06659180235822572,0.06337263709526483,white,0.06659180235822572,0.46203110704483075,0.5069565217391304,0.04492541469429967,8.95276784478639
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line",B11,14314,6.932153353044172e-05,0.07817521307810535,0.07272600251502026,white,0.07817521307810535,0.45691832725231546,0.45658536585365855,-0.00033296139865690577,9.576754970879719
Caro-Kann Defense: Ulysses Gambit,B12,16577,8.028105779894736e-05,0.10804126198950353,0.09663992278458104,white,0.10804126198950353,0.455,0.48580697485806973,0.030806974858069713,9.429976857753395
Caro-Kann Defense: von Hennig Gambit,B15,6743,3.2655798560553903e-05,0.12902269019724158,0.05635473824707104,white,0.12902269019724158,0.5233050847457628,0.48186528497409326,-0.041439799771669505,10.32948812044368
Carr Defense,B00,72835,0.000352733959388691,0.0979199560650786,0.05483627376947896,white,0.0979199560650786,0.5291607396870555,0.5134013634246517,-0.015759376262403757,7.949796441295214
Catalan Opening,E00,45370,0.00021972320639067634,0.06629931672911615,0.049041216662993166,white,0.06629931672911615,0.509628802679319,0.5347892331132554,0.025160430433936454,8.423141956520253
Catalan Opening: Closed Variation,E06,91010,0.0004407540007409181,0.06091638281507527,0.04227008021096583,white,0.06091638281507527,0.5008092892329346,0.5131933225632741,0.01238403333033955,7.727023659606861
"Catalan Opening: Closed Variation, Traditional Variation",E09,5793,2.8055026110231166e-05,0.04194717762817193,0.02140514413947868,white,0.04194717762817193,0.5259048970901349,0.0,-0.5259048970901349,10.481342758081638
"Catalan Opening: Closed, Main Line",E09,6677,3.233616594821569e-05,0.05915830462782687,0.014976785981728321,white,0.05915830462782687,0.5717410323709536,0.2727272727272727,-0.29901375964368093,10.339324265320393
Catalan Opening: Open Defense,E04,19797,9.587525494635705e-05,0.08642723644996717,0.04990655149770167,white,0.08642723644996717,0.4907170294494238,0.5894160583941606,0.09869902894473676,9.25246263912673
"Catalan Opening: Open Defense, Classical Line",E05,5696,2.758526302846137e-05,0.08655196629213484,0.03827247191011236,white,0.08655196629213484,0.5081602373887241,0.5060240963855421,-0.002136141003181935,10.49822887608645
"Catalan Opening: Open Defense, Tarrasch Defense",E04,10072,4.877787381015852e-05,0.09084590945194598,0.05599682287529786,white,0.09084590945194598,0.5270432692307693,0.5153664302600472,-0.011676838970722025,9.928233753454078
Center Game,C21,173707,0.0008412488210823278,0.11062306067113012,0.09071021893187954,white,0.11062306067113012,0.5527272727272727,0.48975489331687533,-0.0629723794103974,7.080623078394339
Center Game #2,C21,417534,0.0020220830781821613,0.16748576163857315,0.093154090445329,white,0.16748576163857315,0.548915112295394,0.5444051768849434,-0.004509935410450638,6.203627072095289
Center Game Accepted,C21,24069,0.00011656420221770308,0.10104283518218456,0.14873904192114337,black,0.14873904192114337,,0.5547445255474452,,9.057068344756496
Center Game: Berger Variation,C22,97478,0.00047207799675006275,0.10949137241223661,0.10577771394571082,white,0.10949137241223661,0.5211564235113919,0.4722050501688145,-0.04895137334257743,7.65836633867873
Center Game: Halasz-McDonnell Gambit,C21,21502,0.00010413243076509417,0.11901218491303135,0.07338852199795368,white,0.11901218491303135,0.49257425742574257,0.47963584091998085,-0.012938416505761718,9.169847096133088
Center Game: Hall Variation,C22,35571,0.0001722674492951895,0.1196199150993787,0.12220629164206798,black,0.12220629164206798,,0.5127626568890142,,8.66646235105208
Center Game: Kieseritzky Variation #2,C21,49979,0.00024204421715229475,0.1393385221793153,0.08483563096500531,white,0.1393385221793153,0.5039322444041138,0.5152013147082991,0.011269070304185336,8.326390132992682
Center Game: Kieseritzky Variation #3,C21,24380,0.00011807034983038768,0.1599261689909762,0.07424118129614438,white,0.1599261689909762,0.603030303030303,0.509170305676856,-0.09385999735344708,9.044229926142998
Center Game: Kieseritzky Variation #4,C21,35572,0.00017227229221355826,0.1916957157314742,0.057039244349488365,white,0.1916957157314742,0.6055743243243243,0.5856195086964318,-0.019954815627892586,8.66643423865873
"Center Game: Lanc-Arnold Gambit, Schippler Gambit",C21,8067,3.9067822480793166e-05,0.17825709681418123,0.09669021941242098,white,0.17825709681418123,,0.5420336269015212,,10.150211384241288
Center Game: Normal Variation,C22,479011,0.0023198111707384674,0.08413376728300603,0.1300178910296423,black,0.1300178910296423,0.4764119601328904,0.5379385540241305,0.0615265938912401,6.066269488539495
Center Game: Paulsen Attack Variation,C22,179967,0.0008715654900707702,0.10861435707657514,0.08741602627148311,white,0.10861435707657514,0.56278790306429,0.4792063984861253,-0.08358150457816477,7.045219549446857
Center Game: Ross Gambit,C21,8037,3.8922534929730344e-05,0.11310190369540873,0.06171457011322633,white,0.11310190369540873,,0.4795805739514349,,10.153937170965543
Center Game: von der Lasa Gambit,C21,43807,0.00021215372498030325,0.1458899262674915,0.08546579313808296,white,0.1458899262674915,0.4991119005328597,0.5059643321129089,0.006852431580049223,8.45819942823156
Clemenz Opening,A00,121968,0.0005906810676010141,0.06559917355371901,0.09257346189164371,black,0.09257346189164371,0.4770708283313325,0.4984282460136674,0.0213574176823349,7.434234334950207
